City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
595,Castro,-24.7911,-50.0119,64.72,91,99,4.72,BR,2021-03-28 23:53:13
596,Airai,-8.9266,125.4092,61.12,98,100,2.48,TL,2021-03-28 23:58:27
597,New Norfolk,-42.7826,147.0587,57.99,60,73,1.01,AU,2021-03-28 23:57:57
598,Cabangahan,9.0781,122.9469,82.49,72,100,7.49,PH,2021-03-29 00:02:53
599,Bluff,-46.6,168.3333,62.01,90,76,10.0,NZ,2021-03-28 23:57:57
600,Beringovskiy,63.05,179.3167,16.09,90,100,19.6,RU,2021-03-28 23:58:23
601,Esperance,-33.8667,121.9,68.0,68,0,13.8,AU,2021-03-28 23:57:57
602,Utica,43.1009,-75.2327,50.0,88,100,1.99,US,2021-03-29 00:02:53
603,Kurchum,48.5722,83.6542,31.6,99,100,1.45,KZ,2021-03-29 00:02:54
604,Horqueta,-23.3428,-57.0597,70.38,90,100,5.14,PY,2021-03-29 00:02:54
605,Sungaipenuh,-2.0833,101.3833,65.46,98,100,0.76,ID,2021-03-28 23:58:43
606,Ilulissat,69.2167,-51.1,-11.2,44,1,6.76,GL,2021-03-28 23:58:07
607,Tuatapere,-46.1333,167.6833,62.01,90,72,10.0,NZ,2021-03-28 23:58:48
608,Lensk,60.7253,114.9278,20.68,90,77,2.24,RU,2021-03-29 00:02:55
609,Port Elizabeth,-33.918,25.5701,64.4,77,0,12.66,ZA,2021-03-28 23:58:12
610,Yongan,39.6957,113.6871,39.22,19,100,1.16,CN,2021-03-29 00:02:55
611,Clyde River,70.4692,-68.5914,-5.8,77,75,9.22,CA,2021-03-28 23:58:38
612,Ikalamavony,-21.15,46.5833,64.44,89,0,2.3,MG,2021-03-29 00:02:55
613,Inongo,-1.95,18.2667,73.8,83,96,3.6,CD,2021-03-29 00:02:56
614,Poum,-20.2333,164.0167,80.94,73,11,5.57,NC,2021-03-28 23:59:39
615,Gat,31.61,34.7642,53.01,82,1,4.0,IL,2021-03-28 23:59:10
616,Shaowu,27.3409,117.4831,70.83,79,9,2.71,CN,2021-03-28 23:58:19
617,Shubarshi,48.5872,57.1869,27.97,96,100,6.6,KZ,2021-03-29 00:02:56
618,Iqaluit,63.7506,-68.5145,12.2,79,75,12.66,CA,2021-03-28 23:58:35
619,Saldanha,-33.0117,17.9442,62.6,59,100,3.44,ZA,2021-03-28 23:57:01
620,Yellowknife,62.456,-114.3525,24.8,46,75,20.71,CA,2021-03-28 23:58:04
621,Hambantota,6.1241,81.1185,76.41,79,87,4.21,LK,2021-03-28 23:58:28
622,Paita,-5.0892,-81.1144,72.32,76,73,13.27,PE,2021-03-28 23:59:58
623,Huilong,31.8111,121.655,64.0,90,0,4.0,CN,2021-03-29 00:02:57
624,Oussouye,12.485,-16.5469,73.4,88,0,11.5,SN,2021-03-29 00:02:57
625,Labuhan,-6.8844,112.2051,78.71,84,90,5.28,ID,2021-03-28 23:58:18
626,Eureka,40.8021,-124.1637,52.0,79,3,7.0,US,2021-03-28 23:58:21
627,Pisco,-13.7,-76.2167,70.0,73,0,20.71,PE,2021-03-28 23:58:24
628,Atuona,-9.8,-139.0333,80.96,75,91,16.53,PF,2021-03-28 23:58:02
629,Ribeira Grande,38.5167,-28.7,60.37,84,100,22.84,PT,2021-03-28 23:57:42
630,Tadine,-21.55,167.8833,82.51,70,8,12.28,NC,2021-03-29 00:02:58
631,Mont-Joli,48.5839,-68.1921,30.2,86,90,18.41,CA,2021-03-29 00:02:59
632,Chokurdakh,70.6333,147.9167,-2.9,96,98,5.21,RU,2021-03-28 23:58:29
633,Kruisfontein,-34.0033,24.7314,62.01,77,93,4.0,ZA,2021-03-28 23:58:23
634,Leua,48.2156,18.6071,42.01,77,86,1.54,SK,2021-03-29 00:02:59
635,San Vicente,-26.6167,-54.1333,65.34,95,87,1.79,AR,2021-03-29 00:02:59
636,Qandala,11.472,49.8728,79.74,56,4,1.63,SO,2021-03-29 00:03:00
637,Khatanga,71.9667,102.5,-2.67,97,100,7.72,RU,2021-03-28 23:58:09
638,High Level,58.5169,-117.136,21.2,93,90,20.71,CA,2021-03-29 00:03:00
639,Carnarvon,-24.8667,113.6333,71.6,100,40,4.61,AU,2021-03-28 23:58:40
640,Krasnyy Luch,48.1395,38.9371,32.5,83,41,1.41,UA,2021-03-29 00:03:01
641,Butaritari,3.0707,172.7902,81.01,79,81,14.14,KI,2021-03-28 23:58:37
642,Kamenka,51.3223,42.7678,28.0,82,83,7.34,RU,2021-03-29 00:03:01
643,Bandarbeyla,9.4942,50.8122,76.12,72,24,3.87,SO,2021-03-28 23:58:12
644,Fare,-16.7,-151.0167,82.4,72,17,21.25,PF,2021-03-29 00:03:02
645,Chiang Klang,19.2938,100.8617,80.01,88,35,2.3,TH,2021-03-29 00:03:02
646,Lebu,-37.6167,-73.65,55.99,93,2,11.83,CL,2021-03-28 23:59:05
647,Hasaki,35.7333,140.8333,63.0,94,75,3.44,JP,2021-03-28 23:59:42
648,Cape Town,-33.9258,18.4232,66.99,77,0,1.14,ZA,2021-03-28 23:56:55
649,Geraldton,-28.7667,114.6,69.8,73,12,5.75,AU,2021-03-28 23:57:46
650,Husavik,66.0449,-17.3389,30.2,69,75,20.71,IS,2021-03-28 23:59:39
651,Aktas,49.7789,72.9608,23.0,74,75,20.13,KZ,2021-03-29 00:03:03
652,Ahipara,-35.1667,173.1667,71.44,81,46,7.47,NZ,2021-03-28 23:59:02
653,Elizabeth City,36.2946,-76.2511,71.6,73,1,18.41,US,2021-03-29 00:03:03
654,Bilibino,68.0546,166.4372,-5.53,85,67,2.66,RU,2021-03-28 23:58:42
655,Avarua,-21.2078,-159.775,82.4,83,75,16.11,CK,2021-03-28 23:57:58
656,Auray,47.6703,-2.9918,46.99,93,13,2.3,FR,2021-03-29 00:03:04
657,Santa Maria,-29.6842,-53.8069,73.4,73,75,3.44,BR,2021-03-29 00:03:04
658,Buin,-33.7333,-70.75,73.99,49,0,11.5,CL,2021-03-29 00:03:05
659,East London,-33.0153,27.9116,65.16,78,100,13.49,ZA,2021-03-28 23:57:35
660,Hualmay,-11.0964,-77.6139,69.85,84,80,8.48,PE,2021-03-28 23:58:48
661,Kavieng,-2.5744,150.7967,85.68,67,93,13.96,PG,2021-03-28 23:58:44
662,Bengkulu,-3.8004,102.2655,76.44,90,98,3.47,ID,2021-03-28 23:58:09
663,Yenagoa,4.9247,6.2642,77.7,86,0,3.76,NG,2021-03-29 00:03:05
664,Galle,6.0367,80.217,75.0,85,72,7.54,LK,2021-03-29 00:03:05
665,Pulivendla,14.4167,78.2333,77.36,62,68,5.95,IN,2021-03-29 00:03:06
666,Ukiah,39.1502,-123.2078,78.8,21,1,3.44,US,2021-03-29 00:00:02
667,Altamira,-3.2033,-52.2064,72.75,97,91,2.01,BR,2021-03-29 00:03:06
668,Norman Wells,65.282,-126.8329,-0.4,55,75,19.57,CA,2021-03-28 23:58:11
669,Waipawa,-41.4122,175.5153,66.2,88,75,20.71,NZ,2021-03-29 00:03:07
670,Soe,-9.8607,124.284,69.91,87,100,3.69,ID,2021-03-28 23:58:26
671,Boende,-0.2167,20.8667,74.05,81,95,1.99,CD,2021-03-28 23:59:56
672,Barrow,71.2906,-156.7887,-14.8,64,1,13.8,US,2021-03-28 23:55:01
673,Robore,-18.3333,-59.75,73.4,83,90,3.06,BO,2021-03-29 00:03:07
674,Bilma,18.6853,12.9164,69.55,15,0,4.92,NE,2021-03-28 23:57:01
675,Hanumangarh,29.5833,74.3167,77.45,16,17,9.57,IN,2021-03-29 00:03:08
676,Bredasdorp,-34.5322,20.0403,60.8,88,100,13.8,ZA,2021-03-28 23:58:00
677,Hermanus,-34.4187,19.2345,64.99,79,100,7.0,ZA,2021-03-28 23:56:54
678,Manta,-0.95,-80.7333,82.4,74,20,4.61,EC,2021-03-29 00:01:15
679,Lavrentiya,65.5833,-171.0,13.17,92,100,19.53,RU,2021-03-28 23:58:43
680,Lock Haven,41.137,-77.4469,51.01,64,87,8.01,US,2021-03-29 00:03:08
681,Nuuk,64.1835,-51.7216,8.6,61,20,9.22,GL,2021-03-28 23:56:22
682,Tautira,-17.7333,-149.15,89.6,58,40,18.41,PF,2021-03-29 00:03:09
683,Beni,0.5,29.4667,67.71,72,99,2.17,CD,2021-03-29 00:03:09
684,Saint George,37.1041,-113.5841,75.99,16,1,3.44,US,2021-03-28 23:58:10
685,Arraial Do Cabo,-22.9661,-42.0278,77.81,88,56,8.25,BR,2021-03-28 23:58:11
686,Hofn,64.2539,-15.2082,27.5,62,27,10.11,IS,2021-03-28 23:58:51
687,Nancha,47.1333,129.2667,37.81,99,100,1.3,CN,2021-03-29 00:03:10
688,Ishikawa,26.4233,127.8214,73.4,94,75,5.75,JP,2021-03-29 00:03:10
689,Murgab,37.4966,61.9714,42.8,81,4,9.22,TM,2021-03-29 00:03:11
690,Micheweni,-4.9667,39.8333,80.55,80,22,4.0,TZ,2021-03-29 00:03:11
691,Flagstaff,35.1981,-111.6513,60.8,20,1,10.36,US,2021-03-28 23:58:16
692,Sterling,39.0062,-77.4286,57.99,58,90,20.71,US,2021-03-29 00:02:01
693,Qaanaaq,77.484,-69.3632,-20.81,75,66,5.91,GL,2021-03-28 23:58:01
694,Puerto Ayora,-0.7393,-90.3518,79.0,91,33,3.0,EC,2021-03-28 23:57:54
695,Hilo,19.7297,-155.09,73.4,73,90,10.36,US,2021-03-28 23:58:00
696,Pingzhuang,42.0372,119.2889,41.23,22,2,17.16,CN,2021-03-29 00:03:12
697,Purificacion,3.8587,-74.9313,80.08,73,53,3.8,CO,2021-03-29 00:03:12
698,Victoria,22.2855,114.1577,77.0,87,26,7.09,HK,2021-03-29 00:00:40
699,Lompoc,34.6391,-120.4579,66.99,82,0,16.11,US,2021-03-28 23:58:56
700,Ortona,42.3496,14.4039,53.01,93,90,1.14,IT,2021-03-29 00:03:12
701,Jiaojiang,28.6803,121.4428,64.99,95,27,1.01,CN,2021-03-29 00:03:13
702,Sakaiminato,35.55,133.2333,60.8,72,40,8.05,JP,2021-03-29 00:03:13
703,Bathsheba,13.2167,-59.5167,78.8,69,40,21.85,BB,2021-03-28 23:58:25
704,Valdivia,-39.8142,-73.2459,68.0,56,1,6.91,CL,2021-03-28 23:59:44
705,Voi,-3.3945,38.563,73.2,75,100,2.91,KE,2021-03-29 00:03:14
706,Teguise,29.0605,-13.564,64.4,77,20,3.44,ES,2021-03-28 23:59:45
707,Kahului,20.8947,-156.47,75.2,64,40,23.02,US,2021-03-28 23:57:56
708,Olafsvik,64.8945,-23.7142,28.96,63,100,13.69,IS,2021-03-29 00:03:14
709,Oranjemund,-28.55,16.4333,59.65,87,0,1.7,NA,2021-03-29 00:00:00
710,Severo-Yeniseyskiy,60.3725,93.0408,12.33,98,100,0.63,RU,2021-03-29 00:03:15
711,Denpasar,-8.65,115.2167,78.8,94,40,2.3,ID,2021-03-28 23:55:44
712,Vaitape,-16.5167,-151.75,82.76,72,45,20.09,PF,2021-03-29 00:03:15
713,Cabo San Lucas,22.8909,-109.9124,78.01,25,40,11.5,MX,2021-03-28 23:56:54
714,Takoradi,4.8845,-1.7554,79.54,86,12,7.72,GH,2021-03-29 00:03:16
715,Kodiak,57.79,-152.4072,44.6,49,1,9.22,US,2021-03-28 23:56:23
716,Ayan,56.45,138.1667,22.35,85,100,4.61,RU,2021-03-29 00:03:16
717,Marsh Harbour,26.5412,-77.0636,76.59,77,11,10.67,BS,2021-03-29 00:00:12
718,Porto Novo,6.4965,2.6036,82.4,83,20,6.91,BJ,2021-03-29 00:03:16
719,Mahebourg,-20.4081,57.7,75.2,88,20,5.75,MU,2021-03-28 23:58:26
720,Pacific Grove,36.6177,-121.9166,62.6,59,1,6.91,US,2021-03-29 00:01:09
721,Ust-Nera,64.5667,143.2,7.92,93,98,5.3,RU,2021-03-29 00:03:17
722,Ketchikan,55.3422,-131.6461,42.8,56,40,19.57,US,2021-03-28 23:58:30
723,Fortuna,40.5982,-124.1573,51.01,87,20,19.57,US,2021-03-28 23:58:16
724,Umrala,21.8333,71.8167,81.1,36,17,7.49,IN,2021-03-29 00:03:17
725,Half Moon Bay,37.4636,-122.4286,73.4,87,1,10.36,US,2021-03-28 23:58:18
726,Tura,25.5198,90.2201,71.53,26,0,4.94,IN,2021-03-28 23:57:56
727,Torbay,47.6666,-52.7314,25.0,68,75,2.3,CA,2021-03-28 23:58:30
728,Kapaa,22.0752,-159.319,77.0,73,90,18.41,US,2021-03-28 23:56:49
729,Champerico,14.3,-91.9167,87.8,66,75,9.22,GT,2021-03-28 23:59:18
730,Pevek,69.7008,170.3133,-11.2,95,71,4.38,RU,2021-03-28 23:58:18
731,Faya,18.3851,42.4509,59.0,62,0,5.57,SA,2021-03-29 00:03:18
732,Paharpur,32.1038,70.9724,73.18,43,1,1.5,PK,2021-03-29 00:03:18
733,Erzin,36.9559,36.2,50.0,63,0,8.99,TR,2021-03-29 00:03:19
734,Cam Ranh,11.9214,109.1591,77.0,83,0,3.06,VN,2021-03-29 00:03:19
735,Codrington,-38.2667,141.9667,61.9,61,90,5.59,AU,2021-03-28 23:58:41
736,Souillac,-20.5167,57.5167,75.2,88,20,5.75,MU,2021-03-28 23:58:25
737,Mitu,1.1983,-70.1733,69.69,98,100,2.19,CO,2021-03-29 00:03:19
738,Manzhouli,49.6,117.4333,29.91,53,3,17.78,CN,2021-03-29 00:03:20
739,Abu Dhabi,24.4667,54.3667,73.4,68,0,8.05,AE,2021-03-28 23:59:09
740,Caiaponia,-16.9567,-51.8103,69.51,61,3,1.81,BR,2021-03-29 00:03:20
741,Tuktoyaktuk,69.4541,-133.0374,-13.0,77,90,12.66,CA,2021-03-28 23:57:31
742,Avera,33.194,-82.5271,64.4,78,1,4.61,US,2021-03-28 23:58:33
743,Shelburne,44.0787,-80.2041,37.0,100,99,24.92,CA,2021-03-28 23:59:16
744,Bambous Virieux,-20.3428,57.7575,75.99,88,20,5.75,MU,2021-03-28 23:57:58
745,Saskylakh,71.9167,114.0833,-1.62,97,99,3.4,RU,2021-03-28 23:58:23
746,Rocha,-34.4833,-54.3333,61.72,95,77,3.85,UY,2021-03-28 23:58:05
747,Sibolga,1.7427,98.7792,76.12,87,98,3.15,ID,2021-03-29 00:03:21
748,Kavaratti,10.5669,72.642,82.98,71,100,1.5,IN,2021-03-28 23:59:24
749,Ponta Do Sol,32.6667,-17.1,61.0,54,71,8.99,PT,2021-03-28 23:58:59
750,Ayame,5.6083,-3.1563,75.76,92,36,3.29,CI,2021-03-29 00:03:21
751,Beisfjord,68.3751,17.5988,35.6,69,40,3.44,NO,2021-03-28 23:59:03
752,Siocon,7.7061,122.1353,81.82,76,46,6.89,PH,2021-03-29 00:03:22
753,Berlevag,70.8578,29.0864,30.76,79,74,12.03,NO,2021-03-28 23:58:43
754,Kaitangata,-46.2817,169.8464,64.99,74,42,4.88,NZ,2021-03-28 23:58:17
755,Hithadhoo,-0.6,73.0833,78.85,85,100,32.06,MV,2021-03-28 23:58:08
756,Baijiantan,45.6333,85.1833,48.24,70,99,9.04,CN,2021-03-29 00:03:22
757,Bethel,41.3712,-73.414,57.99,97,100,1.01,US,2021-03-28 23:58:50
758,Klaksvik,62.2266,-6.589,41.0,87,20,12.66,FO,2021-03-28 23:58:49
759,Nguruka,-5.1092,31.0419,64.76,90,78,2.28,TZ,2021-03-28 23:59:52
760,Thompson,55.7435,-97.8558,26.6,59,90,6.91,CA,2021-03-28 23:54:18
761,Cayenne,4.9333,-52.3333,81.0,78,40,10.36,GF,2021-03-28 23:58:17
762,Mexico,15.0646,120.7198,80.6,78,75,2.3,PH,2021-03-29 00:01:09
763,Pontianak,-0.0333,109.3333,75.2,100,75,2.04,ID,2021-03-29 00:03:23
764,Skjervoy,70.0311,20.9714,33.33,75,72,13.62,NO,2021-03-29 00:03:24
765,Wana,32.2989,69.5725,62.87,22,0,8.66,PK,2021-03-29 00:03:24
766,Atar,20.5169,-13.0499,76.03,26,72,7.52,MR,2021-03-28 23:57:52
767,Lodwar,3.1191,35.5973,85.08,41,90,4.81,KE,2021-03-29 00:03:24
768,Dunedin,-45.8742,170.5036,60.01,93,29,3.0,NZ,2021-03-28 23:58:58
769,Pokhara,28.2333,83.9833,64.98,21,1,7.31,NP,2021-03-28 23:59:05
770,Jataizinho,-23.2542,-50.98,78.8,73,0,4.88,BR,2021-03-29 00:03:25
771,Sumbe,-11.2061,13.8437,76.71,82,18,3.62,AO,2021-03-29 00:03:25
772,Ampanihy,-24.7,44.75,67.55,94,0,3.56,MG,2021-03-29 00:03:25
773,Noyabrsk,63.1994,75.4507,4.55,95,94,11.5,RU,2021-03-28 23:59:04
774,Ulaanbaatar,47.9077,106.8832,14.0,73,0,5.46,MN,2021-03-29 00:01:44
775,Cidreira,-30.1811,-50.2056,73.24,83,30,5.3,BR,2021-03-28 23:59:13
776,Waitati,-45.75,170.5667,60.01,92,24,4.0,NZ,2021-03-29 00:03:28
777,Kalmunai,7.4167,81.8167,76.42,81,81,5.7,LK,2021-03-29 00:03:28
778,Ipameri,-17.7219,-48.1597,72.84,61,63,0.69,BR,2021-03-29 00:03:28
779,Erenhot,43.6475,111.9767,34.75,27,60,5.39,CN,2021-03-29 00:03:25
780,Dhidhdhoo,6.8833,73.1,84.18,69,78,14.27,MV,2021-03-29 00:03:29
781,Usinsk,65.9939,57.5281,21.78,96,99,7.0,RU,2021-03-28 23:59:01
782,Sao Filipe,14.8961,-24.4956,69.71,71,50,13.89,CV,2021-03-28 23:59:12
783,Ust-Barguzin,53.45,108.9833,15.55,86,82,5.79,RU,2021-03-29 00:03:29
784,Ojinaga,29.5667,-104.4167,75.2,15,1,11.5,MX,2021-03-29 00:03:30
785,Te Anau,-45.4167,167.7167,61.68,76,80,4.97,NZ,2021-03-29 00:01:23
786,Mar Del Plata,-38.0023,-57.5575,66.0,88,40,11.5,AR,2021-03-28 23:58:14
787,Nyurba,63.2842,118.3319,16.32,94,92,4.54,RU,2021-03-28 23:59:00
788,Aden,12.7794,45.0367,79.65,65,6,7.27,YE,2021-03-29 00:02:46
789,Marinette,45.1,-87.6307,33.8,51,90,9.22,US,2021-03-29 00:03:31
790,Jinxiang,27.4327,120.6062,61.72,82,7,0.67,CN,2021-03-29 00:03:31
791,Chuy,-33.6971,-53.4616,63.36,92,45,4.54,UY,2021-03-28 23:57:00
792,Makakilo City,21.3469,-158.0858,78.8,57,75,9.22,US,2021-03-29 00:03:31
793,Baykit,61.67,96.37,21.25,96,100,1.43,RU,2021-03-28 23:58:02
794,Ziniare,12.5822,-1.2983,78.39,10,0,10.18,BF,2021-03-29 00:03:32
795,Andenes,69.3143,16.1194,33.8,75,97,10.36,NO,2021-03-28 23:58:41
796,Tairua,-37.0167,175.85,69.01,88,100,8.99,NZ,2021-03-29 00:03:32
797,Puerto Penasco,31.3167,-113.5333,73.99,53,0,11.01,MX,2021-03-29 00:03:33
798,Sainte-Savine,48.2964,4.0464,39.2,81,0,4.61,FR,2021-03-29 00:03:33
799,Mecca,21.4267,39.8261,73.11,58,0,5.48,SA,2021-03-29 00:00:07
800,Minbu,20.1833,94.8833,82.42,36,99,5.48,MM,2021-03-29 00:03:33
801,Sinnamary,5.3833,-52.95,77.83,84,98,13.89,GF,2021-03-29 00:03:34
802,Laukaa,58.7372,29.8453,34.39,95,94,4.12,RU,2021-03-29 00:03:34
803,Moerai,-22.4333,-151.3333,81.0,73,3,19.6,PF,2021-03-29 00:03:34
804,Abalak,58.1286,68.5944,18.19,95,98,4.27,RU,2021-03-29 00:03:35
805,Mount Gambier,-37.8333,140.7667,60.8,88,90,4.61,AU,2021-03-29 00:03:35
806,Hobyo,5.3505,48.5268,79.43,79,61,11.01,SO,2021-03-28 23:58:03
807,Hamilton,39.1834,-84.5333,45.0,53,90,16.11,US,2021-03-28 23:57:55
808,Gombong,-7.6072,109.5142,78.04,86,79,2.64,ID,2021-03-29 00:03:35
809,Salalah,17.0151,54.0924,75.2,53,0,3.44,OM,2021-03-28 23:59:21
810,Tanete,-3.9443,119.7848,75.65,93,100,1.28,ID,2021-03-29 00:03:36
811,Bhatkal,13.9667,74.5667,79.61,87,86,3.83,IN,2021-03-29 00:03:36
812,Pangai,-19.8,-174.35,86.0,74,20,17.27,TO,2021-03-29 00:03:36
813,New Waterford,40.8451,-80.6145,41.0,62,94,11.99,US,2021-03-29 00:03:37
814,Hami,42.8,93.45,57.11,27,87,9.69,CN,2021-03-28 23:58:40
815,Luderitz,-26.6481,15.1594,61.29,85,0,4.92,NA,2021-03-28 23:58:03
816,Vemalwada,18.4667,78.8833,77.18,22,2,3.67,IN,2021-03-29 00:03:37
817,Atasu,48.6814,71.6433,21.38,90,96,12.3,KZ,2021-03-29 00:00:24
818,Corner Brook,48.9667,-57.9484,30.2,55,1,13.8,CA,2021-03-29 00:03:38
819,Lorengau,-2.0226,147.2712,83.77,77,100,9.73,PG,2021-03-28 23:59:00
820,Longyearbyen,78.2186,15.6401,28.4,74,20,2.3,SJ,2021-03-28 23:57:52
821,Yumen,40.2833,97.2,43.02,52,48,10.49,CN,2021-03-28 23:59:34
822,Csenger,47.8358,22.681,32.0,86,52,2.33,HU,2021-03-29 00:03:38
823,Acarau,-2.8856,-40.12,77.43,83,9,6.02,BR,2021-03-29 00:03:38
824,Yulara,-25.2406,130.9889,75.2,46,0,11.5,AU,2021-03-28 23:56:55
825,Culpeper,38.5004,-77.9664,62.6,51,90,10.36,US,2021-03-29 00:03:39
826,Gull Lake,50.1001,-108.4847,62.6,25,40,29.93,CA,2021-03-29 00:03:39
827,Dingle,10.9995,122.6711,81.3,78,100,8.57,PH,2021-03-28 23:57:58
828,Ewa Beach,21.3156,-158.0072,78.8,57,75,9.22,US,2021-03-29 00:03:40
829,Quatre Cocos,-20.2078,57.7625,75.99,88,20,5.75,MU,2021-03-29 00:03:40
830,Jibuti,11.5,42.5,77.0,57,1,7.07,DJ,2021-03-29 00:03:40
831,Provideniya,64.3833,-173.3,15.67,88,100,21.85,RU,2021-03-28 23:57:57
832,Grand Gaube,-20.0064,57.6608,75.99,82,3,3.51,MU,2021-03-29 00:03:41
833,Puerto Escondido,15.85,-97.0667,84.2,70,1,9.22,MX,2021-03-29 00:03:41
834,San Cristobal,7.7669,-72.225,68.27,84,89,2.91,VE,2021-03-29 00:00:25
835,Umm Kaddadah,13.6017,26.6876,65.61,13,0,14.83,SD,2021-03-28 23:59:13
836,Boguchany,58.3814,97.4531,29.12,97,100,2.86,RU,2021-03-29 00:03:41
837,Lagunas,-5.2269,-75.6753,73.76,97,66,3.13,PE,2021-03-29 00:03:42
838,Nhulunbuy,-12.2333,136.7667,82.4,83,75,5.75,AU,2021-03-29 00:03:42
839,Daru,-9.0763,143.2092,81.12,87,100,9.55,PG,2021-03-28 23:58:44
840,Port Lincoln,-34.7333,135.8667,66.16,71,3,9.86,AU,2021-03-28 23:59:07
841,Talnakh,69.4865,88.3972,-14.37,99,64,4.12,RU,2021-03-28 23:57:36
842,Padang,-0.9492,100.3543,73.4,100,20,2.3,ID,2021-03-28 23:59:17
843,Taoudenni,22.6783,-3.9836,79.12,7,99,12.71,ML,2021-03-29 00:03:43
844,Sakakah,29.9697,40.2064,50.0,25,0,8.05,SA,2021-03-29 00:03:43
845,Vila Velha,-20.3297,-40.2925,77.0,83,0,2.3,BR,2021-03-28 23:54:20
846,Shitanjing,39.2342,106.3439,40.59,29,66,4.27,CN,2021-03-29 00:03:44
847,Ovalle,-30.5983,-71.2003,69.93,57,0,3.94,CL,2021-03-29 00:02:37
848,Saint-Louis,16.3333,-15.0,84.2,34,0,4.61,SN,2021-03-29 00:03:44
849,Carauari,-4.8828,-66.8958,73.87,98,77,0.4,BR,2021-03-29 00:03:44
850,Vitim,59.4511,112.5578,19.11,91,99,1.9,RU,2021-03-29 00:03:45
851,Vostok,46.4856,135.8833,36.18,90,100,3.85,RU,2021-03-29 00:00:20
852,Morehead,37.2711,-87.1764,51.01,29,1,8.05,US,2021-03-29 00:03:45
853,Dikson,73.5069,80.5464,-27.63,100,96,7.25,RU,2021-03-28 23:57:38
854,Faanui,-16.4833,-151.75,82.76,72,45,20.07,PF,2021-03-28 23:58:01
855,Komsomolskiy,40.4272,71.7189,50.0,62,75,18.41,UZ,2021-03-29 00:03:46
856,Narsaq,60.9167,-46.05,21.2,58,0,2.3,GL,2021-03-28 23:57:58
857,Trincomalee,8.5711,81.2335,78.93,80,57,7.85,LK,2021-03-29 00:03:46
858,Springbok,-29.6643,17.8865,63.0,30,1,3.0,ZA,2021-03-29 00:03:46
859,Tabou,4.423,-7.3528,78.19,88,82,4.16,CI,2021-03-28 23:58:12
860,Baruun-Urt,46.6806,113.2792,29.52,43,3,6.31,MN,2021-03-29 00:03:47
861,Nioro,13.35,-15.75,76.62,35,2,6.64,GM,2021-03-28 23:58:31
862,Mailsi,29.8003,72.1758,78.53,17,5,8.75,PK,2021-03-29 00:03:47
863,Comodoro Rivadavia,-45.8667,-67.5,57.2,77,0,9.22,AR,2021-03-29 00:03:06
864,Severo-Kurilsk,50.6789,156.125,30.27,71,6,7.31,RU,2021-03-28 23:58:08
865,Kondoa,-4.9,35.7833,60.49,96,99,3.65,TZ,2021-03-29 00:03:48
866,Vrangel,42.7297,133.0839,35.87,98,95,3.06,RU,2021-03-29 00:03:48
867,Perelyub,51.8667,50.3667,32.07,96,100,12.91,RU,2021-03-29 00:03:48
868,Barranca De Upia,4.5696,-72.9668,79.47,67,85,3.02,CO,2021-03-29 00:03:48
869,Yarensk,62.1675,49.0916,31.69,87,100,5.91,RU,2021-03-29 00:03:49
870,Jefferson City,38.5767,-92.1735,55.4,35,1,9.22,US,2021-03-29 00:01:51
871,Inhambane,-23.865,35.3833,71.55,81,3,12.08,MZ,2021-03-29 00:03:49
872,Comonfort,20.7167,-100.7667,73.99,47,49,10.0,MX,2021-03-29 00:03:49
873,Viedma,-40.8135,-62.9967,63.18,34,91,5.06,AR,2021-03-29 00:03:50
874,Adrar,20.5022,-10.0711,79.38,8,85,10.87,MR,2021-03-28 23:57:39
875,Gushikawa,26.3544,127.8686,73.4,94,75,5.75,JP,2021-03-29 00:03:50
876,Nanortalik,60.1432,-45.2371,22.3,69,2,17.05,GL,2021-03-28 23:58:08
877,Marzuq,14.4,46.4667,63.77,27,1,5.01,YE,2021-03-28 23:58:26
878,Mukhen,48.1,136.1,38.21,86,100,6.51,RU,2021-03-29 00:03:50
879,Sasaram,24.951,84.0149,75.0,15,0,3.69,IN,2021-03-29 00:03:51
880,Meulaboh,4.1363,96.1285,76.28,88,96,4.56,ID,2021-03-28 23:58:52
881,Palmer,42.1584,-72.3287,55.0,100,90,3.44,US,2021-03-28 23:58:53
882,Vallenar,-28.5708,-70.7581,66.63,60,0,3.31,CL,2021-03-28 23:59:00
883,Pochutla,15.7432,-96.4661,87.8,45,1,17.27,MX,2021-03-28 23:59:18
884,Vuktyl,63.8567,57.3094,26.38,98,100,3.8,RU,2021-03-29 00:03:51
885,Cockburn Town,21.4612,-71.1419,78.8,69,40,17.27,TC,2021-03-29 00:03:52
886,Slavyanka,42.8633,131.3847,43.43,77,99,11.45,RU,2021-03-29 00:03:52
887,Rawlins,41.7911,-107.2387,55.4,21,1,25.32,US,2021-03-29 00:03:09
888,Burgersdorp,-30.9977,26.3286,58.59,42,100,3.87,ZA,2021-03-29 00:03:52
889,Guerrero Negro,27.9769,-114.0611,78.17,28,29,11.1,MX,2021-03-28 23:58:17
890,Amparafaravola,-17.5833,48.2167,65.66,95,14,1.52,MG,2021-03-29 00:03:53
891,Bjelovar,45.8986,16.8489,37.4,87,0,1.99,HR,2021-03-29 00:03:53
892,Alihe,50.5667,123.7167,34.95,98,100,4.68,CN,2021-03-29 00:03:53
